date,ticker,mean_sentiment,sentiment_std,news_volume,Close,volatility,mean_sentiment_lag_1,sentiment_std_lag_1,news_volume_lag_1,mean_sentiment_lag_2,sentiment_std_lag_2,news_volume_lag_2,mean_sentiment_lag_3,sentiment_std_lag_3,news_volume_lag_3
2022-10-13,GOOGL,0.0,0.0,1,98.46944427490234,0.012992234591701205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-13,MSFT,0.0,0.0,1,228.55442810058594,0.026921953161888442,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-14,AAPL,0.0,0.0,1,136.22955322265625,0.023343014192597537,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-14,GOOGL,0.0,0.0,1,95.9843521118164,0.015287294536809808,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-14,MSFT,0.0,0.0,1,223.01229858398438,0.027134027661904866,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-17,AAPL,0.0,0.0,1,140.1969451904297,0.027225790202652953,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-17,GOOGL,0.0,0.0,1,99.37401580810547,0.022207848669993657,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-17,MSFT,0.0,0.0,1,231.76455688476562,0.03339742274670324,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-18,AAPL,0.0,0.0,1,141.51609802246094,0.022842162218932958,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-18,GOOGL,0.0,0.0,1,100.16925048828125,0.0193532519960176,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-18,MSFT,0.0,0.0,1,232.7110137939453,0.02657679000521252,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-19,AAPL,0.0,0.0,1,141.62435913085938,0.022868148714097883,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-19,GOOGL,0.0,0.0,1,99.03604125976562,0.019680384238379284,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-19,MSFT,0.0,0.0,1,230.74005126953125,0.0250282529097969,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-20,AAPL,0.0,0.0,1,141.16171264648438,0.022303644313839997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-20,GOOGL,0.0,0.0,1,99.37401580810547,0.01921532260642677,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-20,MSFT,0.0,0.0,1,230.4180450439453,0.023457424869398676,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-21,AAPL,0.0,0.0,1,144.98138427734375,0.023294282338937156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-21,GOOGL,0.0,0.0,1,100.52710723876953,0.01941435129951928,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-21,MSFT,0.0,0.0,1,236.24313354492188,0.02425327814799202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-24,AAPL,0.0,0.0,1,147.12753295898438,0.02097988820627709,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-24,GOOGL,0.0,0.0,1,101.9088134765625,0.019282780937838424,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-24,MSFT,0.0,0.0,1,241.24859619140625,0.021846595466088775,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-25,AAPL,0.0,0.0,1,149.97262573242188,0.01240068941677783,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-25,GOOGL,0.0,0.0,1,103.85713958740234,0.01430760185099474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-25,MSFT,0.0,0.0,1,244.57586669921875,0.016602835495950652,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-26,AAPL,0.0,0.0,1,147.02908325195312,0.015676484818959554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-26,GOOGL,0.0,0.0,1,94.36406707763672,0.038588099735062414,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-26,MSFT,0.0,0.0,1,225.705322265625,0.034756802716968696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-27,AAPL,0.0,0.0,1,142.54981994628906,0.020973316914469707,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-27,GOOGL,0.0,0.0,1,91.67021942138672,0.03874105751717622,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-27,MSFT,0.0,0.0,1,221.24623107910156,0.03508605483714955,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-28,AAPL,0.0,0.0,1,153.3197784423828,0.035033178023083617,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-28,GOOGL,0.0,0.0,1,95.71595001220703,0.04417165212656403,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-28,MSFT,0.0,0.0,1,230.1448211669922,0.03924405761482111,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-31,AAPL,0.0,0.0,1,150.9570770263672,0.03619166157588236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-31,GOOGL,0.0,0.0,1,93.94658660888672,0.04433502272416961,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-10-31,MSFT,0.0,0.0,1,226.49563598632812,0.03972645256331806,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-01,AAPL,0.0,0.0,1,148.30889892578125,0.03664773887911515,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-01,GOOGL,0.0,0.0,1,89.93065643310547,0.045259083070364796,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-01,MSFT,0.0,0.0,1,222.63174438476562,0.038114564407473704,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-02,AAPL,0.0,0.0,1,142.77622985839844,0.039242232123284745,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-02,GOOGL,0.0,0.0,1,86.45152282714844,0.0440540483684605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-02,MSFT,0.0,0.0,1,214.7576446533203,0.03692028858627152,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-03,AAPL,0.0,0.0,1,136.7218017578125,0.04014603677568059,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-03,GOOGL,0.0,0.0,1,82.9326171875,0.04030642691075095,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-03,MSFT,0.0,0.0,1,209.0496063232422,0.03459187656110311,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-04,AAPL,0.0,0.0,1,136.45556640625,0.04017593450292546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-04,GOOGL,0.0,0.0,1,86.0638427734375,0.03746658753094666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-04,MSFT,0.0,0.0,1,216.0163116455078,0.029937084084302484,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-07,AAPL,0.0,0.0,1,136.988037109375,0.0393396933829519,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-07,GOOGL,0.0,0.0,1,87.96246337890625,0.03870903549672536,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-07,MSFT,0.0,0.0,1,222.33900451660156,0.03182172675620102,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-08,AAPL,0.0,0.0,1,137.55996704101562,0.018930547974345947,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-08,GOOGL,0.0,0.0,1,88.3700180053711,0.032729340698236964,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-08,MSFT,0.0,0.0,1,223.31472778320312,0.02700407138578135,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-09,AAPL,0.0,0.0,1,132.9943389892578,0.02011615089857062,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-09,GOOGL,0.0,0.0,1,86.7994384765625,0.032702839096987256,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-09,MSFT,0.0,0.0,1,219.06057739257812,0.027263863859143825,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-10,AAPL,0.0,0.0,1,144.8274688720703,0.04509090440846057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-10,GOOGL,0.0,0.0,1,93.37997436523438,0.0425935701183555,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-10,MSFT,0.0,0.0,1,237.08229064941406,0.04165202355029135,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-11,AAPL,0.0,0.0,1,147.6181182861328,0.04283529752213827,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-11,GOOGL,0.0,0.0,1,95.83524322509766,0.03802752271706208,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-11,MSFT,0.0,0.0,1,241.11204528808594,0.036593278808550615,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-14,AAPL,0.0,0.0,1,146.2178497314453,0.03825665535654199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-14,GOOGL,0.0,0.0,1,95.12947082519531,0.031320076005337226,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-14,MSFT,0.0,0.0,1,235.68699645996094,0.035803341495758735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-15,AAPL,0.0,0.0,1,147.95339965820312,0.03787746549995848,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-15,GOOGL,0.0,0.0,1,97.85314178466797,0.0306504514881469,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-15,MSFT,0.0,0.0,1,236.09678649902344,0.035511865442199704,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-16,AAPL,0.0,0.0,1,146.72076416015625,0.038600329359217304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-16,GOOGL,0.0,0.0,1,98.26069641113281,0.031086045404358578,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-16,MSFT,0.0,0.0,1,236.52728271484375,0.03496599262652188,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-17,AAPL,0.0,0.0,1,148.62393188476562,0.03850435403255035,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-17,GOOGL,0.0,0.0,1,97.77361297607422,0.03188908484349154,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-17,MSFT,0.0,0.0,1,236.47837829589844,0.035118146674824914,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-18,AAPL,0.0,0.0,1,149.1859893798828,0.03353093761214766,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-18,GOOGL,0.0,0.0,1,96.84915924072266,0.03059425167322212,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-18,MSFT,0.0,0.0,1,236.0282745361328,0.03341465686737438,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-21,AAPL,0.0,0.0,1,145.95162963867188,0.014799090852797183,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-21,GOOGL,0.0,0.0,1,95.03006744384766,0.018259126905101154,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-21,MSFT,0.0,0.0,1,236.84042358398438,0.011668781673802841,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-22,AAPL,0.0,0.0,1,148.09144592285156,0.01393891095094949,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-22,GOOGL,0.0,0.0,1,96.471435546875,0.01622913762088407,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-22,MSFT,0.0,0.0,1,239.75625610351562,0.010611878740147972,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-23,AAPL,0.0,0.0,1,148.9690704345703,0.013293435363508972,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-23,GOOGL,0.0,0.0,1,97.8730239868164,0.016443669585106943,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-23,MSFT,0.0,0.0,1,242.25135803222656,0.005366797028897657,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-25,AAPL,0.0,0.0,1,146.05023193359375,0.014913537880961532,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-25,GOOGL,0.0,0.0,1,96.87898254394531,0.013009779085023175,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-25,MSFT,0.0,0.0,1,242.163330078125,0.00556590526183554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-28,AAPL,0.0,0.0,1,142.21432495117188,0.01754092302149098,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-28,GOOGL,0.0,0.0,1,95.47738647460938,0.013585347761004908,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-28,MSFT,0.0,0.0,1,236.556640625,0.01162975857765438,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-29,AAPL,0.0,0.0,1,139.2067413330078,0.01665538203163906,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-29,GOOGL,0.0,0.0,1,94.62252044677734,0.01371477490312413,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-29,MSFT,0.0,0.0,1,235.15745544433594,0.011850912022710559,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-30,AAPL,0.0,0.0,1,145.97134399414062,0.027532058437381383,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-30,GOOGL,0.0,0.0,1,100.387939453125,0.02795804913266986,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-30,MSFT,0.0,0.0,1,249.64871215820312,0.026311963816704316,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-01,AAPL,0.0,0.0,1,146.2474365234375,0.02624761749581483,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-01,GOOGL,0.0,0.0,1,100.387939453125,0.026081182199582296,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-01,MSFT,0.0,0.0,1,249.20838928222656,0.026545841613826778,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-02,AAPL,0.0,0.0,1,145.75439453125,0.025509933368926277,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-02,GOOGL,0.0,0.0,1,99.84122467041016,0.026319409602082885,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-02,MSFT,0.0,0.0,1,249.53125,0.02654599206641599,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-05,AAPL,0.0,0.0,1,144.5908203125,0.02533117276604471,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-05,GOOGL,0.0,0.0,1,98.8869400024414,0.026471403035815792,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-05,MSFT,0.0,0.0,1,244.8149871826172,0.028009377202678452,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-06,AAPL,0.0,0.0,1,140.9225616455078,0.026009495463412087,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-06,GOOGL,0.0,0.0,1,96.40184783935547,0.028147256966707383,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-06,MSFT,0.0,0.0,1,239.8443603515625,0.029256099383352094,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-07,AAPL,0.0,0.0,1,138.97994995117188,0.02468775842337605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-07,GOOGL,0.0,0.0,1,94.37400817871094,0.02879726494475064,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-07,MSFT,0.0,0.0,1,239.11045837402344,0.027664713424120982,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-08,AAPL,0.0,0.0,1,140.66615295410156,0.023804614694810003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-08,GOOGL,0.0,0.0,1,93.15133666992188,0.029013146544384114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-08,MSFT,0.0,0.0,1,242.07530212402344,0.02767358002089042,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-09,AAPL,0.0,0.0,1,140.18296813964844,0.011858003282128335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-09,GOOGL,0.0,0.0,1,92.2765884399414,0.00870494583687578,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-09,MSFT,0.0,0.0,1,240.13787841796875,0.01148525885668327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-12,AAPL,0.0,0.0,1,142.48057556152344,0.014399467529535588,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-12,GOOGL,0.0,0.0,1,92.75372314453125,0.010007957286010807,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-12,MSFT,0.0,0.0,1,247.07528686523438,0.017437816947140593,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-13,AAPL,0.0,0.0,1,143.44696044921875,0.014931663169360614,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-13,GOOGL,0.0,0.0,1,95.05989837646484,0.017013268698556926,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-13,MSFT,0.0,0.0,1,251.39039611816406,0.0188235187292357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-14,AAPL,0.0,0.0,1,141.21839904785156,0.015675154553212195,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-14,GOOGL,0.0,0.0,1,94.50323486328125,0.016972996841969446,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-14,MSFT,0.0,0.0,1,251.6839141845703,0.01665279924842144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-15,AAPL,0.0,0.0,1,134.60166931152344,0.021679323916620093,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-15,GOOGL,0.0,0.0,1,90.31832885742188,0.021459044081710045,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-15,MSFT,0.0,0.0,1,243.65061950683594,0.019773353984035746,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-16,AAPL,0.0,0.0,1,132.6393585205078,0.021726840156919655,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-16,GOOGL,0.0,0.0,1,89.72190856933594,0.020801005310431154,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-16,MSFT,0.0,0.0,1,239.423583984375,0.021124703314148886,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-19,AAPL,0.0,0.0,1,130.52908325195312,0.020267281277013115,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-19,GOOGL,0.0,0.0,1,87.91275787353516,0.02131656803060586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-19,MSFT,0.0,0.0,1,235.27484130859375,0.021292802111515227,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-20,AAPL,0.0,0.0,1,130.46009826660156,0.020463738700237755,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-20,GOOGL,0.0,0.0,1,88.48929595947266,0.021989549988667714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-20,MSFT,0.0,0.0,1,236.5957794189453,0.021473342645839413,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-21,AAPL,0.0,0.0,1,133.56629943847656,0.02218059958678937,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-21,GOOGL,0.0,0.0,1,89.04595947265625,0.022086198766270316,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-21,MSFT,0.0,0.0,1,239.16917419433594,0.017957008162294768,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-22,AAPL,0.0,0.0,1,130.39108276367188,0.021560970672189043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-22,GOOGL,0.0,0.0,1,87.23680877685547,0.01790639439498102,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-22,MSFT,0.0,0.0,1,233.06350708007812,0.016486193548363393,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-23,AAPL,0.0,0.0,1,130.02621459960938,0.021879773023530044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-23,GOOGL,0.0,0.0,1,88.69805145263672,0.020984435389197226,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-23,MSFT,0.0,0.0,1,233.5918731689453,0.016622088653154524,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-27,AAPL,0.0,0.0,1,128.2216796875,0.01567354157477421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-27,GOOGL,0.0,0.0,1,86.86901092529297,0.01551295830453168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-27,MSFT,0.0,0.0,1,231.86000061035156,0.013673733520371156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-28,AAPL,0.0,0.0,1,124.28715515136719,0.01801221873806971,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-28,GOOGL,0.0,0.0,1,85.5071792602539,0.015997505834309513,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-28,MSFT,0.0,0.0,1,229.48228454589844,0.013024681594896724,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-29,AAPL,0.0,0.0,1,127.8075180053711,0.02244299362713922,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-29,GOOGL,0.0,0.0,1,87.92269134521484,0.019342209212539818,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-29,MSFT,0.0,0.0,1,235.8227996826172,0.016974266297978362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-30,AAPL,0.0,0.0,1,128.123046875,0.022521781553066906,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-30,GOOGL,0.0,0.0,1,87.70402526855469,0.019145945505407734,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-30,MSFT,0.0,0.0,1,234.6584014892578,0.0169082013369107,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-03,AAPL,0.0,0.0,1,123.33065032958984,0.022550493371132577,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-03,GOOGL,0.0,0.0,1,88.58869934082031,0.01944218944525265,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-03,MSFT,0.0,0.0,1,234.42355346679688,0.016087699699955646,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-04,AAPL,0.0,0.0,1,124.60269927978516,0.023034681432759194,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-04,GOOGL,0.0,0.0,1,87.55490112304688,0.018214594287575162,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-04,MSFT,0.0,0.0,1,224.1691436767578,0.021083605471479097,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-05,AAPL,0.0,0.0,1,123.28133392333984,0.023029418281569985,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-05,GOOGL,0.0,0.0,1,85.68610382080078,0.018297255423878847,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-05,MSFT,0.0,0.0,1,217.52523803710938,0.022559331440570655,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-06,AAPL,0.0,0.0,1,127.81739044189453,0.02805244712401735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-06,GOOGL,0.0,0.0,1,86.81932067871094,0.017880904872166994,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-06,MSFT,0.0,0.0,1,220.08889770507812,0.024032223467997257,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-09,AAPL,0.0,0.0,1,128.33998107910156,0.024603174508219392,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-09,GOOGL,0.0,0.0,1,87.49525451660156,0.01659316715912291,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-09,MSFT,0.0,0.0,1,222.23175048828125,0.024780111471321337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-10,AAPL,0.0,0.0,1,128.9119415283203,0.022360055831886955,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-10,GOOGL,0.0,0.0,1,87.89287567138672,0.012621826778044866,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-10,MSFT,0.0,0.0,1,223.924560546875,0.02140577044485251,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-11,AAPL,0.0,0.0,1,131.63356018066406,0.023579440625580227,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-01-11,GOOGL,0.0,0.0,1,90.97439575195312,0.018147385702096234,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
